tgt_close_t-12,tgt_close_t-11,tgt_close_t-10,tgt_close_t-9,tgt_close_t-8,tgt_close_t-7,tgt_close_t-6,tgt_close_t-5,tgt_close_t-4,tgt_close_t-3,tgt_close_t-2,tgt_close_t-1,wind_actual_exc-15m,solar_actual_exc-15m,load_actual_exc-15m,neigh1_close_t-12,neigh1_close_t-11,neigh1_close_t-10,neigh1_close_t-9,neigh1_close_t-8,neigh1_close_t-7,neigh1_close_t-6,neigh1_close_t-5,neigh1_close_t-4,neigh1_close_t-3,neigh1_close_t-2,neigh1_close_t-1,neigh2_close_t-12,neigh2_close_t-11,neigh2_close_t-10,neigh2_close_t-9,neigh2_close_t-8,neigh2_close_t-7,neigh2_close_t-6,neigh2_close_t-5,neigh2_close_t-4,neigh2_close_t-3,neigh2_close_t-2,neigh2_close_t-1,neigh3_close_t-12,neigh3_close_t-11,neigh3_close_t-10,neigh3_close_t-9,neigh3_close_t-8,neigh3_close_t-7,neigh3_close_t-6,neigh3_close_t-5,neigh3_close_t-4,neigh3_close_t-3,neigh3_close_t-2,neigh3_close_t-1,wind_forecast_t-0m,wind_forecast_t-15m,wind_forecast_t-30m,wind_forecast_t-45m,wind_forecast_t-60m,wind_forecast_t-1d-0m,wind_forecast_t-1d-15m,wind_forecast_t-1d-30m,wind_forecast_t-1d-45m,wind_forecast_t-1d-60m,solar_forecast_t-0m,solar_forecast_t-15m,solar_forecast_t-30m,solar_forecast_t-45m,solar_forecast_t-60m,solar_forecast_t-1d-0m,solar_forecast_t-1d-15m,solar_forecast_t-1d-30m,solar_forecast_t-1d-45m,solar_forecast_t-1d-60m,load_forecast_t-0m,load_forecast_t-15m,load_forecast_t-30m,load_forecast_t-45m,load_forecast_t-60m,load_forecast_t-1d-0m,load_forecast_t-1d-15m,load_forecast_t-1d-30m,load_forecast_t-1d-45m,load_forecast_t-1d-60m,wind_actual_t-1d-0m,wind_actual_t-1d-15m,wind_actual_t-1d-30m,wind_actual_t-1d-45m,wind_actual_t-1d-60m,solar_actual_t-1d-0m,solar_actual_t-1d-15m,solar_actual_t-1d-30m,solar_actual_t-1d-45m,solar_actual_t-1d-60m,load_actual_t-1d-0m,load_actual_t-1d-15m,load_actual_t-1d-30m,load_actual_t-1d-45m,load_actual_t-1d-60m,day_ahead_price,delivery_time,execution_hour,target_close
95.08,95.08,95.08,95.08,97.17,97.17,97.17,97.17,113.47,113.47,113.47,113.47,,,,124.17,124.17,124.17,124.17,124.17,124.17,124.18,124.18,133.73,133.73,133.73,133.73,87.05,87.05,87.05,87.05,87.05,87.05,87.05,87.05,119.3,119.3,119.3,119.3,92.4,92.4,92.4,92.4,95.47,95.47,95.47,95.47,109.04,109.04,109.04,109.04,19818.0,19558.0,19207.0,18856.0,18516.0,37829.0,37790.0,37711.0,37678.0,37637.0,8.0,13.0,73.0,138.0,314.0,0.0,0.0,0.0,0.0,0.0,50708.0,51202.0,51482.0,51994.0,52146.0,52873.0,53557.0,54122.0,54856.0,55040.0,39019.0,38661.0,38323.0,37423.0,37189.0,3.0,3.0,4.0,4.0,5.0,51923.0,52551.0,54029.0,54350.0,54808.0,153.0,2023-03-26 20:15:00,2023-03-25 23:00:00,
97.17,97.17,97.17,97.17,113.47,113.47,113.47,113.47,,,,,,,,124.17,124.17,124.18,124.18,133.73,133.73,133.73,133.73,,,,,87.05,87.05,87.05,87.05,119.3,119.3,119.3,119.3,,,,,95.47,95.47,95.47,95.47,109.04,109.04,109.04,109.04,,,,,19818.0,19558.0,19207.0,18856.0,18516.0,37829.0,37790.0,37711.0,37678.0,37637.0,8.0,13.0,73.0,138.0,314.0,0.0,0.0,0.0,0.0,0.0,50708.0,51202.0,51482.0,51994.0,52146.0,52873.0,53557.0,54122.0,54856.0,55040.0,39019.0,38661.0,38323.0,37423.0,37189.0,3.0,3.0,4.0,4.0,5.0,51923.0,52551.0,54029.0,54350.0,54808.0,153.0,2023-03-26 20:15:00,2023-03-26 00:00:00,
113.47,113.47,113.47,113.47,,,,,,,,,,,,133.73,133.73,133.73,133.73,,,,,133.13,133.13,130.19,130.19,119.3,119.3,119.3,119.3,,,,,,,,114.82,109.04,109.04,109.04,109.04,,,,,,,,,19818.0,19558.0,19207.0,18856.0,18516.0,37829.0,37790.0,37711.0,37678.0,37637.0,8.0,13.0,73.0,138.0,314.0,0.0,0.0,0.0,0.0,0.0,50708.0,51202.0,51482.0,51994.0,52146.0,52873.0,53557.0,54122.0,54856.0,55040.0,39019.0,38661.0,38323.0,37423.0,37189.0,3.0,3.0,4.0,4.0,5.0,51923.0,52551.0,54029.0,54350.0,54808.0,153.0,2023-03-26 20:15:00,2023-03-26 01:00:00,
,,,,,,,,,,,,,,,,,,,133.13,133.13,130.19,130.19,130.19,130.19,130.19,130.19,,,,,,,,114.82,114.82,114.82,114.82,114.82,,,,,,,,,,,,,19818.0,19558.0,19207.0,18856.0,18516.0,37829.0,37790.0,37711.0,37678.0,37637.0,8.0,13.0,73.0,138.0,314.0,0.0,0.0,0.0,0.0,0.0,50708.0,51202.0,51482.0,51994.0,52146.0,52873.0,53557.0,54122.0,54856.0,55040.0,39019.0,38661.0,38323.0,37423.0,37189.0,3.0,3.0,4.0,4.0,5.0,51923.0,52551.0,54029.0,54350.0,54808.0,153.0,2023-03-26 20:15:00,2023-03-26 02:00:00,
,,,,,,,,,,,,,,,133.13,133.13,130.19,130.19,130.19,130.19,130.19,130.19,,,,,,,,114.82,114.82,114.82,114.82,114.82,,,,,,,,,,,,,,,,,19818.0,19558.0,19207.0,18856.0,18516.0,37829.0,37790.0,37711.0,37678.0,37637.0,8.0,13.0,73.0,138.0,314.0,0.0,0.0,0.0,0.0,0.0,50708.0,51202.0,51482.0,51994.0,52146.0,52873.0,53557.0,54122.0,54856.0,55040.0,39019.0,38661.0,38323.0,37423.0,37189.0,3.0,3.0,4.0,4.0,5.0,51923.0,52551.0,54029.0,54350.0,54808.0,153.0,2023-03-26 20:15:00,2023-03-26 03:00:00,
,,,,,,,,,,,,,,,130.19,130.19,130.19,130.19,,,,,130.19,130.19,130.19,130.19,114.82,114.82,114.82,114.82,,,,,114.82,114.82,114.82,114.82,,,,,,,,,98.97,98.97,98.97,98.97,19818.0,19558.0,19207.0,18856.0,18516.0,37829.0,37790.0,37711.0,37678.0,37637.0,8.0,13.0,73.0,138.0,314.0,0.0,0.0,0.0,0.0,0.0,50708.0,51202.0,51482.0,51994.0,52146.0,52873.0,53557.0,54122.0,54856.0,55040.0,39019.0,38661.0,38323.0,37423.0,37189.0,3.0,3.0,4.0,4.0,5.0,51923.0,52551.0,54029.0,54350.0,54808.0,153.0,2023-03-26 20:15:00,2023-03-26 04:00:00,
,,,,,,,,,,,,,,,,,,,130.19,130.19,130.19,130.19,130.19,130.19,130.19,130.19,,,,,114.82,114.82,114.82,114.82,114.82,114.82,114.82,114.82,,,,,98.97,98.97,98.97,98.97,98.97,98.97,98.97,98.97,19818.0,19558.0,19207.0,18856.0,18516.0,37829.0,37790.0,37711.0,37678.0,37637.0,8.0,13.0,73.0,138.0,314.0,0.0,0.0,0.0,0.0,0.0,50708.0,51202.0,51482.0,51994.0,52146.0,52873.0,53557.0,54122.0,54856.0,55040.0,39019.0,38661.0,38323.0,37423.0,37189.0,3.0,3.0,4.0,4.0,5.0,51923.0,52551.0,54029.0,54350.0,54808.0,153.0,2023-03-26 20:15:00,2023-03-26 05:00:00,
87.05,87.05,87.05,87.05,87.05,87.05,87.05,87.05,119.3,119.3,119.3,119.3,,,,124.17,124.17,124.17,124.17,124.17,124.17,124.18,124.18,133.73,133.73,133.73,133.73,95.08,95.08,95.08,95.08,97.17,97.17,97.17,97.17,113.47,113.47,113.47,113.47,92.4,92.4,92.4,92.4,95.47,95.47,95.47,95.47,109.04,109.04,109.04,109.04,20055.0,19818.0,19558.0,19207.0,18856.0,37875.0,37829.0,37790.0,37711.0,37678.0,3.0,8.0,13.0,73.0,138.0,0.0,0.0,0.0,0.0,0.0,50338.0,50708.0,51202.0,51482.0,51994.0,52168.0,52873.0,53557.0,54122.0,54856.0,38885.0,39019.0,38661.0,38323.0,37423.0,3.0,3.0,3.0,4.0,4.0,51050.0,51923.0,52551.0,54029.0,54350.0,298.04,2023-03-26 20:30:00,2023-03-25 23:00:00,
87.05,87.05,87.05,87.05,119.3,119.3,119.3,119.3,,,,,,,,124.17,124.17,124.18,124.18,133.73,133.73,133.73,133.73,,,,,97.17,97.17,97.17,97.17,113.47,113.47,113.47,113.47,,,,,95.47,95.47,95.47,95.47,109.04,109.04,109.04,109.04,,,,,20055.0,19818.0,19558.0,19207.0,18856.0,37875.0,37829.0,37790.0,37711.0,37678.0,3.0,8.0,13.0,73.0,138.0,0.0,0.0,0.0,0.0,0.0,50338.0,50708.0,51202.0,51482.0,51994.0,52168.0,52873.0,53557.0,54122.0,54856.0,38885.0,39019.0,38661.0,38323.0,37423.0,3.0,3.0,3.0,4.0,4.0,51050.0,51923.0,52551.0,54029.0,54350.0,298.04,2023-03-26 20:30:00,2023-03-26 00:00:00,
,,,,,,,114.82,114.82,114.82,114.82,114.82,,,,,,,,133.13,133.13,130.19,130.19,130.19,130.19,130.19,130.19,,,,,,,,,,,,,,,,,,,,,,,,,20055.0,19818.0,19558.0,19207.0,18856.0,37875.0,37829.0,37790.0,37711.0,37678.0,3.0,8.0,13.0,73.0,138.0,0.0,0.0,0.0,0.0,0.0,50338.0,50708.0,51202.0,51482.0,51994.0,52168.0,52873.0,53557.0,54122.0,54856.0,38885.0,39019.0,38661.0,38323.0,37423.0,3.0,3.0,3.0,4.0,4.0,51050.0,51923.0,52551.0,54029.0,54350.0,298.04,2023-03-26 20:30:00,2023-03-26 02:00:00,
92.4,92.4,92.4,92.4,95.47,95.47,95.47,95.47,109.04,109.04,109.04,109.04,,,,124.17,124.17,124.17,124.17,124.17,124.17,124.18,124.18,133.73,133.73,133.73,133.73,95.08,95.08,95.08,95.08,97.17,97.17,97.17,97.17,113.47,113.47,113.47,113.47,87.05,87.05,87.05,87.05,87.05,87.05,87.05,87.05,119.3,119.3,119.3,119.3,20272.0,20055.0,19818.0,19558.0,19207.0,37905.0,37875.0,37829.0,37790.0,37711.0,1.0,3.0,8.0,13.0,73.0,0.0,0.0,0.0,0.0,0.0,49794.0,50338.0,50708.0,51202.0,51482.0,51721.0,52168.0,52873.0,53557.0,54122.0,38702.0,38885.0,39019.0,38661.0,38323.0,3.0,3.0,3.0,3.0,4.0,49943.0,51050.0,51923.0,52551.0,54029.0,0.0,2023-03-26 20:45:00,2023-03-25 23:00:00,
95.47,95.47,95.47,95.47,109.04,109.04,109.04,109.04,,,,,,,,124.17,124.17,124.18,124.18,133.73,133.73,133.73,133.73,,,,,97.17,97.17,97.17,97.17,113.47,113.47,113.47,113.47,,,,,87.05,87.05,87.05,87.05,119.3,119.3,119.3,119.3,,,,,20272.0,20055.0,19818.0,19558.0,19207.0,37905.0,37875.0,37829.0,37790.0,37711.0,1.0,3.0,8.0,13.0,73.0,0.0,0.0,0.0,0.0,0.0,49794.0,50338.0,50708.0,51202.0,51482.0,51721.0,52168.0,52873.0,53557.0,54122.0,38702.0,38885.0,39019.0,38661.0,38323.0,3.0,3.0,3.0,3.0,4.0,49943.0,51050.0,51923.0,52551.0,54029.0,0.0,2023-03-26 20:45:00,2023-03-26 00:00:00,
109.04,109.04,109.04,109.04,,,,,,,,,,,,133.73,133.73,133.73,133.73,,,,,133.13,133.13,130.19,130.19,113.47,113.47,113.47,113.47,,,,,,,,,119.3,119.3,119.3,119.3,,,,,,,,114.82,20272.0,20055.0,19818.0,19558.0,19207.0,37905.0,37875.0,37829.0,37790.0,37711.0,1.0,3.0,8.0,13.0,73.0,0.0,0.0,0.0,0.0,0.0,49794.0,50338.0,50708.0,51202.0,51482.0,51721.0,52168.0,52873.0,53557.0,54122.0,38702.0,38885.0,39019.0,38661.0,38323.0,3.0,3.0,3.0,3.0,4.0,49943.0,51050.0,51923.0,52551.0,54029.0,0.0,2023-03-26 20:45:00,2023-03-26 01:00:00,
,,,,,,,,,,,,,,,,,,,133.13,133.13,130.19,130.19,130.19,130.19,130.19,130.19,,,,,,,,,,,,,,,,,,,,114.82,114.82,114.82,114.82,114.82,20272.0,20055.0,19818.0,19558.0,19207.0,37905.0,37875.0,37829.0,37790.0,37711.0,1.0,3.0,8.0,13.0,73.0,0.0,0.0,0.0,0.0,0.0,49794.0,50338.0,50708.0,51202.0,51482.0,51721.0,52168.0,52873.0,53557.0,54122.0,38702.0,38885.0,39019.0,38661.0,38323.0,3.0,3.0,3.0,3.0,4.0,49943.0,51050.0,51923.0,52551.0,54029.0,0.0,2023-03-26 20:45:00,2023-03-26 02:00:00,
100.96,106.05,105.55,105.55,105.55,105.55,105.55,105.55,106.06,106.06,106.06,106.06,,,,96.67,98.6,98.6,98.6,98.6,98.6,98.6,98.6,105.99,105.92,105.92,105.92,94.9,95.28,95.59,95.59,95.59,95.59,95.59,95.59,105.89,105.89,105.89,105.89,83.81,93.0,94.64,94.64,94.64,94.64,94.64,94.64,99.72,99.72,99.72,99.72,20483.0,20272.0,20055.0,19818.0,19558.0,37931.0,37905.0,37875.0,37829.0,37790.0,0.0,1.0,3.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,49450.0,49794.0,50338.0,50708.0,51202.0,50987.0,51721.0,52168.0,52873.0,53557.0,39184.0,38702.0,38885.0,39019.0,38661.0,4.0,3.0,3.0,3.0,3.0,49657.0,49943.0,51050.0,51923.0,52551.0,89.73,2023-03-26 21:00:00,2023-03-25 23:00:00,
105.55,105.55,105.55,105.55,106.06,106.06,106.06,106.06,,,,,,,,98.6,98.6,98.6,98.6,105.99,105.92,105.92,105.92,,,,,95.59,95.59,95.59,95.59,105.89,105.89,105.89,105.89,,,,,94.64,94.64,94.64,94.64,99.72,99.72,99.72,99.72,,,,,20483.0,20272.0,20055.0,19818.0,19558.0,37931.0,37905.0,37875.0,37829.0,37790.0,0.0,1.0,3.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,49450.0,49794.0,50338.0,50708.0,51202.0,50987.0,51721.0,52168.0,52873.0,53557.0,39184.0,38702.0,38885.0,39019.0,38661.0,4.0,3.0,3.0,3.0,3.0,49657.0,49943.0,51050.0,51923.0,52551.0,89.73,2023-03-26 21:00:00,2023-03-26 00:00:00,
106.06,106.06,106.06,106.06,,,,,,,,,,,,105.99,105.92,105.92,105.92,,,,,,,,,105.89,105.89,105.89,105.89,,,,,,,,,99.72,99.72,99.72,99.72,,,,,,,,,20483.0,20272.0,20055.0,19818.0,19558.0,37931.0,37905.0,37875.0,37829.0,37790.0,0.0,1.0,3.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,49450.0,49794.0,50338.0,50708.0,51202.0,50987.0,51721.0,52168.0,52873.0,53557.0,39184.0,38702.0,38885.0,39019.0,38661.0,4.0,3.0,3.0,3.0,3.0,49657.0,49943.0,51050.0,51923.0,52551.0,89.73,2023-03-26 21:00:00,2023-03-26 01:00:00,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20483.0,20272.0,20055.0,19818.0,19558.0,37931.0,37905.0,37875.0,37829.0,37790.0,0.0,1.0,3.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,49450.0,49794.0,50338.0,50708.0,51202.0,50987.0,51721.0,52168.0,52873.0,53557.0,39184.0,38702.0,38885.0,39019.0,38661.0,4.0,3.0,3.0,3.0,3.0,49657.0,49943.0,51050.0,51923.0,52551.0,89.73,2023-03-26 21:00:00,2023-03-26 02:00:00,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20483.0,20272.0,20055.0,19818.0,19558.0,37931.0,37905.0,37875.0,37829.0,37790.0,0.0,1.0,3.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,49450.0,49794.0,50338.0,50708.0,51202.0,50987.0,51721.0,52168.0,52873.0,53557.0,39184.0,38702.0,38885.0,39019.0,38661.0,4.0,3.0,3.0,3.0,3.0,49657.0,49943.0,51050.0,51923.0,52551.0,89.73,2023-03-26 21:00:00,2023-03-26 03:00:00,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20483.0,20272.0,20055.0,19818.0,19558.0,37931.0,37905.0,37875.0,37829.0,37790.0,0.0,1.0,3.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,49450.0,49794.0,50338.0,50708.0,51202.0,50987.0,51721.0,52168.0,52873.0,53557.0,39184.0,38702.0,38885.0,39019.0,38661.0,4.0,3.0,3.0,3.0,3.0,49657.0,49943.0,51050.0,51923.0,52551.0,89.73,2023-03-26 21:00:00,2023-03-26 04:00:00,
96.67,98.6,98.6,98.6,98.6,98.6,98.6,98.6,105.99,105.92,105.92,105.92,,,,100.96,106.05,105.55,105.55,105.55,105.55,105.55,105.55,106.06,106.06,106.06,106.06,94.9,95.28,95.59,95.59,95.59,95.59,95.59,95.59,105.89,105.89,105.89,105.89,83.81,93.0,94.64,94.64,94.64,94.64,94.64,94.64,99.72,99.72,99.72,99.72,20709.0,20483.0,20272.0,20055.0,19818.0,38145.0,37931.0,37905.0,37875.0,37829.0,0.0,0.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,49121.0,49450.0,49794.0,50338.0,50708.0,50839.0,50987.0,51721.0,52168.0,52873.0,38795.0,39184.0,38702.0,38885.0,39019.0,4.0,4.0,3.0,3.0,3.0,49240.0,49657.0,49943.0,51050.0,51923.0,298.04,2023-03-26 21:15:00,2023-03-25 23:00:00,
98.6,98.6,98.6,98.6,105.99,105.92,105.92,105.92,,,,,,,,105.55,105.55,105.55,105.55,106.06,106.06,106.06,106.06,,,,,95.59,95.59,95.59,95.59,105.89,105.89,105.89,105.89,,,,,94.64,94.64,94.64,94.64,99.72,99.72,99.72,99.72,,,,,20709.0,20483.0,20272.0,20055.0,19818.0,38145.0,37931.0,37905.0,37875.0,37829.0,0.0,0.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,49121.0,49450.0,49794.0,50338.0,50708.0,50839.0,50987.0,51721.0,52168.0,52873.0,38795.0,39184.0,38702.0,38885.0,39019.0,4.0,4.0,3.0,3.0,3.0,49240.0,49657.0,49943.0,51050.0,51923.0,298.04,2023-03-26 21:15:00,2023-03-26 00:00:00,
105.99,105.92,105.92,105.92,,,,,,,,,,,,106.06,106.06,106.06,106.06,,,,,,,,,105.89,105.89,105.89,105.89,,,,,,,,,99.72,99.72,99.72,99.72,,,,,,,,,20709.0,20483.0,20272.0,20055.0,19818.0,38145.0,37931.0,37905.0,37875.0,37829.0,0.0,0.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,49121.0,49450.0,49794.0,50338.0,50708.0,50839.0,50987.0,51721.0,52168.0,52873.0,38795.0,39184.0,38702.0,38885.0,39019.0,4.0,4.0,3.0,3.0,3.0,49240.0,49657.0,49943.0,51050.0,51923.0,298.04,2023-03-26 21:15:00,2023-03-26 01:00:00,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20709.0,20483.0,20272.0,20055.0,19818.0,38145.0,37931.0,37905.0,37875.0,37829.0,0.0,0.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,49121.0,49450.0,49794.0,50338.0,50708.0,50839.0,50987.0,51721.0,52168.0,52873.0,38795.0,39184.0,38702.0,38885.0,39019.0,4.0,4.0,3.0,3.0,3.0,49240.0,49657.0,49943.0,51050.0,51923.0,298.04,2023-03-26 21:15:00,2023-03-26 02:00:00,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20709.0,20483.0,20272.0,20055.0,19818.0,38145.0,37931.0,37905.0,37875.0,37829.0,0.0,0.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,49121.0,49450.0,49794.0,50338.0,50708.0,50839.0,50987.0,51721.0,52168.0,52873.0,38795.0,39184.0,38702.0,38885.0,39019.0,4.0,4.0,3.0,3.0,3.0,49240.0,49657.0,49943.0,51050.0,51923.0,298.04,2023-03-26 21:15:00,2023-03-26 03:00:00,
94.9,95.28,95.59,95.59,95.59,95.59,95.59,95.59,105.89,105.89,105.89,105.89,,,,100.96,106.05,105.55,105.55,105.55,105.55,105.55,105.55,106.06,106.06,106.06,106.06,96.67,98.6,98.6,98.6,98.6,98.6,98.6,98.6,105.99,105.92,105.92,105.92,83.81,93.0,94.64,94.64,94.64,94.64,94.64,94.64,99.72,99.72,99.72,99.72,20935.0,20709.0,20483.0,20272.0,20055.0,38049.0,38145.0,37931.0,37905.0,37875.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,48717.0,49121.0,49450.0,49794.0,50338.0,50585.0,50839.0,50987.0,51721.0,52168.0,38977.0,38795.0,39184.0,38702.0,38885.0,3.0,4.0,4.0,3.0,3.0,48729.0,49240.0,49657.0,49943.0,51050.0,27.51,2023-03-26 21:30:00,2023-03-25 23:00:00,
95.59,95.59,95.59,95.59,105.89,105.89,105.89,105.89,,,,,,,,105.55,105.55,105.55,105.55,106.06,106.06,106.06,106.06,,,,,98.6,98.6,98.6,98.6,105.99,105.92,105.92,105.92,,,,,94.64,94.64,94.64,94.64,99.72,99.72,99.72,99.72,,,,,20935.0,20709.0,20483.0,20272.0,20055.0,38049.0,38145.0,37931.0,37905.0,37875.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,48717.0,49121.0,49450.0,49794.0,50338.0,50585.0,50839.0,50987.0,51721.0,52168.0,38977.0,38795.0,39184.0,38702.0,38885.0,3.0,4.0,4.0,3.0,3.0,48729.0,49240.0,49657.0,49943.0,51050.0,27.51,2023-03-26 21:30:00,2023-03-26 00:00:00,
105.89,105.89,105.89,105.89,,,,,,,,,,,,106.06,106.06,106.06,106.06,,,,,,,,,105.99,105.92,105.92,105.92,,,,,,,,,99.72,99.72,99.72,99.72,,,,,,,,,20935.0,20709.0,20483.0,20272.0,20055.0,38049.0,38145.0,37931.0,37905.0,37875.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,48717.0,49121.0,49450.0,49794.0,50338.0,50585.0,50839.0,50987.0,51721.0,52168.0,38977.0,38795.0,39184.0,38702.0,38885.0,3.0,4.0,4.0,3.0,3.0,48729.0,49240.0,49657.0,49943.0,51050.0,27.51,2023-03-26 21:30:00,2023-03-26 01:00:00,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20935.0,20709.0,20483.0,20272.0,20055.0,38049.0,38145.0,37931.0,37905.0,37875.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,48717.0,49121.0,49450.0,49794.0,50338.0,50585.0,50839.0,50987.0,51721.0,52168.0,38977.0,38795.0,39184.0,38702.0,38885.0,3.0,4.0,4.0,3.0,3.0,48729.0,49240.0,49657.0,49943.0,51050.0,27.51,2023-03-26 21:30:00,2023-03-26 02:00:00,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20935.0,20709.0,20483.0,20272.0,20055.0,38049.0,38145.0,37931.0,37905.0,37875.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,48717.0,49121.0,49450.0,49794.0,50338.0,50585.0,50839.0,50987.0,51721.0,52168.0,38977.0,38795.0,39184.0,38702.0,38885.0,3.0,4.0,4.0,3.0,3.0,48729.0,49240.0,49657.0,49943.0,51050.0,27.51,2023-03-26 21:30:00,2023-03-26 03:00:00,
83.81,93.0,94.64,94.64,94.64,94.64,94.64,94.64,99.72,99.72,99.72,99.72,,,,100.96,106.05,105.55,105.55,105.55,105.55,105.55,105.55,106.06,106.06,106.06,106.06,96.67,98.6,98.6,98.6,98.6,98.6,98.6,98.6,105.99,105.92,105.92,105.92,94.9,95.28,95.59,95.59,95.59,95.59,95.59,95.59,105.89,105.89,105.89,105.89,21146.0,20935.0,20709.0,20483.0,20272.0,37967.0,38049.0,38145.0,37931.0,37905.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48492.0,48717.0,49121.0,49450.0,49794.0,50123.0,50585.0,50839.0,50987.0,51721.0,38659.0,38977.0,38795.0,39184.0,38702.0,3.0,3.0,4.0,4.0,3.0,48046.0,48729.0,49240.0,49657.0,49943.0,0.0,2023-03-26 21:45:00,2023-03-25 23:00:00,
94.64,94.64,94.64,94.64,99.72,99.72,99.72,99.72,,,,,,,,105.55,105.55,105.55,105.55,106.06,106.06,106.06,106.06,,,,,98.6,98.6,98.6,98.6,105.99,105.92,105.92,105.92,,,,,95.59,95.59,95.59,95.59,105.89,105.89,105.89,105.89,,,,,21146.0,20935.0,20709.0,20483.0,20272.0,37967.0,38049.0,38145.0,37931.0,37905.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48492.0,48717.0,49121.0,49450.0,49794.0,50123.0,50585.0,50839.0,50987.0,51721.0,38659.0,38977.0,38795.0,39184.0,38702.0,3.0,3.0,4.0,4.0,3.0,48046.0,48729.0,49240.0,49657.0,49943.0,0.0,2023-03-26 21:45:00,2023-03-26 00:00:00,
99.72,99.72,99.72,99.72,,,,,,,,,,,,106.06,106.06,106.06,106.06,,,,,,,,,105.99,105.92,105.92,105.92,,,,,,,,,105.89,105.89,105.89,105.89,,,,,,,,,21146.0,20935.0,20709.0,20483.0,20272.0,37967.0,38049.0,38145.0,37931.0,37905.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48492.0,48717.0,49121.0,49450.0,49794.0,50123.0,50585.0,50839.0,50987.0,51721.0,38659.0,38977.0,38795.0,39184.0,38702.0,3.0,3.0,4.0,4.0,3.0,48046.0,48729.0,49240.0,49657.0,49943.0,0.0,2023-03-26 21:45:00,2023-03-26 01:00:00,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21146.0,20935.0,20709.0,20483.0,20272.0,37967.0,38049.0,38145.0,37931.0,37905.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48492.0,48717.0,49121.0,49450.0,49794.0,50123.0,50585.0,50839.0,50987.0,51721.0,38659.0,38977.0,38795.0,39184.0,38702.0,3.0,3.0,4.0,4.0,3.0,48046.0,48729.0,49240.0,49657.0,49943.0,0.0,2023-03-26 21:45:00,2023-03-26 02:00:00,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21146.0,20935.0,20709.0,20483.0,20272.0,37967.0,38049.0,38145.0,37931.0,37905.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48492.0,48717.0,49121.0,49450.0,49794.0,50123.0,50585.0,50839.0,50987.0,51721.0,38659.0,38977.0,38795.0,39184.0,38702.0,3.0,3.0,4.0,4.0,3.0,48046.0,48729.0,49240.0,49657.0,49943.0,0.0,2023-03-26 21:45:00,2023-03-26 03:00:00,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21146.0,20935.0,20709.0,20483.0,20272.0,37967.0,38049.0,38145.0,37931.0,37905.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48492.0,48717.0,49121.0,49450.0,49794.0,50123.0,50585.0,50839.0,50987.0,51721.0,38659.0,38977.0,38795.0,39184.0,38702.0,3.0,3.0,4.0,4.0,3.0,48046.0,48729.0,49240.0,49657.0,49943.0,0.0,2023-03-26 21:45:00,2023-03-26 04:00:00,
